page_id,name,page_created,page_type,count,fb,wel_opens,wel_clicks,wel_acts,opens_14day,clicks_14day,acts_14day,num_donations_14day,amt_donations_14day,num_recur_14day,amt_recur_14day,usa,can,uk,aus,nz,nuk_eur,row,en,de,fr,acts_90day,num_donations_90day,amt_donations_90day
481,trader-joes-gmo-labeling,2013-03-12 15:43:19,Petition,271,123,"","","",153,57,176,"","","","",271,0,0,0,0,0,0,271,0,0,352,2,70.00
478,rootsaction,2013-03-11 15:54:38,Import,16233,16233,"","","",17431,9213,8824,74,810.50,"","",15064,137,286,118,36,473,119,16077,113,43,49968,293,5483.00
476,samsung-sweatshops,2013-03-08 03:54:40,Petition,118,85,60,21,26,111,34,63,"","","","",57,11,10,16,4,12,8,117,1,0,133,"",""
475,mcdonalds-guestworkers,2013-03-07 22:18:35,Petition,1250,372,"","","",611,273,949,"","","","",744,217,93,91,4,67,34,1244,2,3,2200,6,215.00
471,exxon-taxes,2013-03-04 17:56:50,Petition,326,101,"","","",148,55,229,"","","","",318,0,2,0,0,2,4,326,0,0,533,1,10.00
465,comcast-sick-days,2013-02-27 16:44:13,Petition,498,103,"","","",316,106,407,2,23.00,"","",491,1,1,1,1,3,0,498,0,0,830,5,34.00
463,aspartame-milk,2013-02-26 22:26:54,Petition,27119,7154,352,140,129,15821,4375,7486,46,871.50,1,10.00,26173,433,210,65,19,126,93,27093,10,16,23222,154,3791.50
460,macys-dump-trump,2013-02-25 20:14:31,Petition,116,33,1,"","",46,11,84,"","","","",111,2,1,0,0,1,1,116,0,0,156,1,20.00
459,facebook-taxes,2013-02-21 23:07:10,Petition,232,106,"","","",33,11,113,"","","","",224,2,1,1,0,4,0,231,0,1,228,"",""
458,barrick-rape,2013-02-21 06:15:04,Petition,2456,1729,60,13,10,1128,363,794,3,70.00,"","",241,775,655,285,41,347,112,2422,13,21,2716,33,622.00
455,coke-recycling,2013-02-19 21:18:46,Petition,4527,1938,142,56,49,2440,954,2665,15,227.50,"","",1869,828,449,593,79,545,164,4474,29,24,7071,58,751.36
453,tesco-tracking,2013-02-18 21:26:48,Petition,2720,1554,5,1,"",1746,513,980,1,7.50,"","",48,9,2558,19,4,70,12,2716,2,2,3300,18,178.50
451,magdalene-laundries-guinness-ireland,2013-02-15 22:39:07,Petition,593,266,4,"","",259,93,365,2,12.50,"","",149,175,109,78,9,57,16,591,0,2,953,8,50.50
446,carnival,2013-02-14 20:35:30,Petition,137,35,6,"","",46,17,119,"","","","",102,13,5,6,0,6,5,135,0,2,249,1,5.00
445,hyatt-lgbt,2013-02-14 18:46:17,Petition,477,79,"","",16,309,170,186,"","","","",419,34,7,2,1,5,9,476,1,0,820,4,46.00
441,sun-news,2013-02-13 17:55:21,Petition,2127,687,12,5,4,1050,318,1509,"","","","",15,2058,7,3,2,12,30,2116,1,10,3242,17,302.11
440,gap-bangladesh,2013-02-11 16:59:57,Petition,529,496,"",1,1,231,48,90,"","","","",200,62,155,44,4,56,8,522,2,5,571,1,20.00
431,kxl-hole,2013-02-07 19:07:13,Petition,1642,484,13,3,3,777,351,1263,7,93.00,"","",1046,544,17,9,1,13,12,1639,0,3,3155,23,324.00
430,nra-sponsorship,2013-02-06 15:16:30,Petition,1463,318,10,3,3,672,232,983,3,35.00,1,5.00,1126,36,64,164,5,52,16,1459,2,2,2485,23,256.00
429,yahoo-whales,2013-02-05 20:28:29,Petition,1364,571,49,19,18,764,270,880,"","","","",193,457,158,208,11,263,74,1313,33,18,2353,10,101.81
426,usaction_swap2,2013-02-04 17:23:14,Import,1203,1203,"","","",643,524,495,"","","","",1196,1,1,0,0,1,4,1203,0,0,4120,16,187.00
424,usaction_swap,2013-01-31 18:28:32,Import,12723,12723,"","","",11971,8851,8480,"","","","",12652,12,13,2,1,19,24,12712,4,7,49424,134,1650.00
422,bayer-bees,2013-01-29 21:17:25,Petition,48426,34848,18487,4471,3986,50758,10900,16587,112,1275.31,4,36.34,16297,5967,11097,5257,1039,6773,1996,47804,251,371,47168,870,10046.42
421,pentagon-spending,2013-01-28 19:45:12,Petition,442,171,"","","",214,93,283,1,15.00,"","",429,1,2,0,0,5,5,441,0,1,649,2,25.00
418,harper-secret-deal,2013-01-25 20:41:09,Letter,3165,1414,5,3,14,699,184,781,"","","","",43,2182,20,14,7,175,724,3146,1,18,3211,15,157.00
405,anz-mining,2013-01-10 01:51:44,Petition,1703,1108,26,12,10,526,219,411,2,40.00,"","",32,5,20,1536,36,51,23,1691,3,9,2053,10,194.65
402,gm-strike,2013-01-08 21:41:04,Petition,1345,798,3,1,1,661,222,580,"","","","",576,415,122,89,3,102,38,1326,4,15,1959,4,26.00
397,bangladesh-delegation,2012-12-27 19:38:21,Donation,74,7,"","","",23,10,82,84,1139.00,"","",49,2,4,11,1,6,1,73,0,1,171,87,1159.00
392,facebook-video-ads,2012-12-20 21:08:56,Petition,153,122,"","","",86,35,69,1,1.00,"","",95,17,14,19,1,5,2,153,0,0,183,1,1.00
389,walmart-guns,2012-12-18 20:45:37,Petition,4082,1619,21,3,4,2687,660,1323,"","","","",3841,88,54,20,2,47,30,4079,0,3,4050,12,165.00
386,huckabee,2012-12-17 20:23:19,Petition,205,63,22,8,9,124,46,57,1,3.00,"","",163,27,4,2,0,8,1,203,2,0,222,3,11.00
383,mcdonalds-minimum-wage,2012-12-13 18:54:23,Petition,182,106,"","","",93,23,82,"","","","",44,68,17,38,2,7,6,182,0,0,216,1,5.00
375,hm-cotton,2012-12-06 20:20:45,Petition,1267,377,34,7,7,632,203,727,4,47.00,"","",338,281,192,70,3,344,39,1243,16,8,1851,5,50.00
372,nexen-takeover,2012-12-05 22:18:45,Petition,252,153,14,4,2,89,29,37,"","","","",8,239,0,1,0,1,3,251,1,0,248,2,15.00
369,widow-mortgages,2012-12-03 20:16:11,Petition,145,111,9,4,4,51,20,24,"","","","",140,1,0,1,0,2,1,145,0,0,107,"",""
366,uganda-bill,2012-12-01 15:43:55,Petition,232,101,34,7,6,138,47,59,"","","","",117,28,26,24,6,16,15,231,0,1,221,1,100.00
365,fast-food-strike,2012-11-28 22:00:46,Petition,90,77,25,6,6,77,15,18,"","","","",68,6,5,1,1,3,6,90,0,0,76,"",""
362,walmart-bangladesh,2012-11-27 16:00:46,Petition,234,199,13,2,1,141,56,69,1,10.00,"","",96,60,14,5,1,20,38,231,1,2,311,2,35.00
359,mount-franklin,2012-11-22 02:11:03,Petition,479,257,1,"","",175,46,99,1,20.00,"","",4,2,9,455,5,1,3,479,0,0,461,3,50.00
357,warren-senate-banking-committee,2012-11-20 21:51:43,Petition,58,36,7,5,4,38,22,28,"","","","",56,1,0,1,0,0,0,58,0,0,77,"",""
348,fipa-letter,2012-11-09 16:23:16,Petition,3032,3014,16,4,253,27,4,316,"","","","",16,56,40,35,12,561,2312,3015,15,2,151,"",""
332,whole-foods-chocolate,2012-10-26 18:24:10,Petition,59,46,16,2,3,43,4,16,"","","","",44,5,1,3,0,5,1,58,0,1,26,2,4.00
316,walmart-strike,2012-10-11 21:26:36,Petition,896,896,5,"",1,6,1,5,"","","","",216,5,3,7,5,110,550,895,1,0,7,"",""
303,darden,2012-10-04 20:44:01,Petition,3220,761,31,6,7,1251,371,1732,2,23.00,"","",3141,40,6,8,0,15,10,3218,0,2,4130,12,129.00
297,eu-monsanto,2012-09-26 18:56:49,Letter,214,210,"",2,2,171,129,120,"","","","",1,0,4,0,0,200,9,212,2,0,416,1,3.00
294,facebook-id,2012-09-24 17:24:25,Petition,66,46,24,7,6,38,10,11,"","","","",55,1,4,2,0,1,3,66,0,0,17,"",""
291,skinny-minnie,2012-09-21 15:27:13,Petition,100,70,20,3,2,75,17,38,1,50.00,"","",58,13,13,4,1,7,4,100,0,0,85,1,50.00
281,prison-phones,2012-09-18 14:26:28,Petition,150,140,3,2,2,20,8,14,"","","","",38,1,3,9,0,18,81,150,0,0,56,"",""
275,iphone-5-image,2012-09-12 14:34:34,Petition,245,245,"","","",119,49,68,1,5.00,"","",76,33,60,20,10,42,4,235,4,6,372,8,130.00
269,proposition-37,2012-09-07 18:12:03,Petition,248,201,71,23,22,220,59,63,1,3.00,"","",244,0,1,0,1,2,0,247,0,1,151,4,18.00
240,enbridge,2012-08-14 23:40:46,Petition,114,114,42,21,18,110,47,47,"","","","",8,96,2,2,0,5,1,114,0,0,200,4,72.00
232,hyatt-elvia,2012-08-07 18:52:50,Letter,69,69,"","",1,1,"",4,"","","","",4,4,2,0,1,12,46,69,0,0,28,"",""
230,good-luck-julia,2012-08-03 19:51:31,Letter,1092,1092,"","","",3,3,4,"","","","",8,12,12,11,5,179,865,1092,0,0,20,"",""
213,adidas-indonesia,2012-07-20 15:28:54,Letter,333,333,19,8,6,256,76,73,"","","","",9,2,15,0,0,300,7,324,7,2,401,2,45.00
196,ikea,2012-07-09 18:18:08,Letter,1848,1848,27,5,5,512,155,206,"","","","",240,91,426,100,12,802,177,1775,46,27,1900,10,70.66
163,kfc,2012-05-31 06:42:27,Letter,114,114,8,2,2,61,16,20,"","","","",41,14,26,8,0,20,5,110,2,2,82,2,100.00
161,tyson-foods,2012-05-28 19:05:02,Letter,3173,3173,900,297,288,1776,545,512,"","","","",1067,130,257,66,15,1234,404,2878,201,94,2130,25,206.00
149,chipotle-ciw,2012-05-10 21:05:52,Letter,3482,3482,11,4,17,17,8,76,"","","","",45,32,25,25,10,666,2679,3481,1,0,176,"",""
139,shrimp,2012-04-27 15:17:02,Petition,127,127,31,12,10,90,50,46,"","","","",71,4,3,0,0,42,7,101,1,25,196,1,1.00
131,main-donate,2012-04-20 17:23:46,Donation,54,54,39,19,15,60,30,25,57,3512.00,7,78.00,24,12,4,9,0,5,0,53,0,1,96,62,3690.25
128,tim-hortons,2012-04-18 06:23:37,Letter,92,92,39,6,7,68,8,9,"","","","",32,20,8,3,0,21,8,90,2,0,37,1,1.11
107,starbucks,2012-03-22 19:11:46,Letter,590,590,103,24,25,385,85,83,"","","","",482,34,21,6,3,25,19,589,0,1,304,"",""
90,limbaugh,2012-03-05 20:00:39,Petition,77,77,12,3,3,33,6,7,"","","","",76,0,0,1,0,0,0,77,0,0,57,"",""
82,24-d,2012-02-29 14:32:28,Petition,110,110,31,11,11,76,25,71,"","","","",106,0,0,0,0,1,3,110,0,0,123,"",""
81,olympics-dow,2012-02-28 22:45:30,Letter,59,59,"","","","","",1,"","","","",2,0,0,0,0,6,51,59,0,0,8,"",""
66,walmart-monsanto,2012-02-08 19:53:32,Petition,96,96,10,3,3,55,21,22,1,1.00,"","",79,15,0,1,0,0,1,95,0,1,80,3,36.00
65,monsanto-walmart,2012-02-07 19:21:42,Petition,139,139,29,11,11,97,40,88,"","","","",69,11,4,47,1,4,3,138,0,1,222,4,49.00
63,carlsberg,2012-02-03 21:48:46,Letter,155,155,2,1,2,2,1,3,"","","","",0,1,2,0,1,33,118,155,0,0,4,"",""
50,ethical-iphone,2012-01-26 21:57:34,Petition,286,286,107,34,29,245,69,63,"","","","",121,20,65,10,3,49,18,283,2,1,249,7,27.05
44,coke-swaziland-letter,2012-01-12 17:17:28,Letter,115,115,62,32,31,80,41,43,"","","","",5,6,38,2,2,26,36,113,1,1,146,5,12.09
21,lowes,2011-12-12 23:11:25,Letter,83,83,1,"","",1,"","","","","","",2,2,0,0,0,12,67,83,0,0,5,"",""
